"","x"
"2408",99.4387631276988
"2409",98.3235800957454
"2410",99.9683736909803
"2411",99.8766371068877
"2412",100.450142711246
"2413",100.047632862644
"2414",99.2534573484798
"2415",98.535545801422
"2416",100.15211654284
"2417",102.769786688522
"2418",97.5349511590684
"2419",99.4478929626093
"2420",100.656324003132
"2421",98.8922505417581
"2422",99.6944132085863
"2423",97.1831201780687
"2424",99.5995937216795
"2425",100.910135909653
"2426",101.319871681056
"2427",101.815506457552
"2428",98.6395865009486
"2429",96.5800527129475
"2430",100.05175253087
"2431",101.764993078749
"2432",97.5254460815549
"2433",101.908023018886
"2434",99.9434149158126
"2435",100.405758346234
"2436",100.162717453307
"2437",99.6461074784208
"2438",101.418440935561
"2439",101.430122555102
"2440",99.9571334380022
"2441",100.575181706572
"2442",100.236737588774
"2443",100.46870462831
"2444",97.682185711461
"2445",99.3408447753049
"2446",99.1771669313474
"2447",101.487012504926
"2448",98.9952802332184
"2449",99.9856760743905
"2450",100.388432686574
"2451",101.140398074104
"2452",101.924777325436
"2453",97.9321802740655
"2454",100.223452701055
"2455",101.281520046114
"2456",99.6531178212094
"2457",98.3429076460765
"2458",99.5513504915777
"2459",97.66325780575
"2460",99.8659182223529
"2461",97.9977456502629
"2462",97.5839653176881
"2463",100.254015807934
"2464",100.250752261722
"2465",101.246666137366
"2466",99.4610117036145
"2467",99.7204261654943
"2468",100.843672774912
"2469",98.1073482655801
"2470",99.7180934640397
"2471",100.450230643593
"2472",99.7346377367781
"2473",101.788715911677
"2474",100.864490979443
"2475",100.358159204076
"2476",100.325697738388
"2477",100.131068133646
"2478",99.6354556421998
"2479",100.189952610502
"2480",99.8533947578726
"2481",101.55000323593
"2482",101.433226642882
"2483",98.8165855672927
"2484",100.137820653104
"2485",101.871705720376
"2486",99.9844486180518
"2487",99.1415843634491
"2488",100.542510711116
"2489",99.0825333405015
"2490",99.1484772060244
"2491",99.70875818136
"2492",100.721814639318
"2493",100.712273628855
"2494",99.4774217252233
"2495",98.919035934334
"2496",98.2962471298575
"2497",101.641645405836
"2498",102.125065420494
"2499",99.9498802139945
"2500",101.336869445335
"2501",98.8715950297975
"2502",101.310149213796
"2503",101.68296913768
"2504",100.895706443462
"2505",98.990566937463
"2506",102.458636634302
"2507",100.570583000688
"2508",100.130695544463
"2509",99.0753722163692
"2510",100.905293950059
"2511",98.9659823022518
"2512",99.1499273667784
"2513",99.5471094019575
"2514",99.8982738170116
"2515",100.346789450597
"2516",100.403700591529
"2517",100.5576147021
"2518",100.729232617883
"2519",99.7087968677323
"2520",95.5695971645141
"2521",100.933376258273
"2522",99.0879753399696
"2523",99.7233412901609
"2524",100.753965938771
"2525",100.051918428419
"2526",100.596296347602
"2527",101.718182761043
"2528",103.104462904279
"2529",98.240708845097
"2530",99.0229717651392
"2531",99.0159642726149
"2532",96.658305754828
"2533",100.222682199356
"2534",101.518560655377
"2535",98.3503576454557
"2536",99.3910134572415
"2537",99.462243604378
"2538",98.0958040110418
"2539",99.7158062905898
"2540",101.554434868146
"2541",99.489564101627
"2542",100.700799474571
"2543",100.654673882733
"2544",97.4558072486692
"2545",97.9045178414815
"2546",98.1775626382148
"2547",100.127003784292
"2548",98.2197744562953
"2549",99.9431964548864
"2550",99.2552864786231
"2551",112.01066073769
"2552",96.5486465043997
"2553",100.099649550194
"2554",100.195793251502
"2555",92.8789956282616
"2556",100.287539806299
"2557",99.2813913750163
"2558",100.737679034721
"2559",100.672542424584
"2560",100.663505410764
"2561",101.488467048088
"2562",99.7452684548646
"2563",99.8828813756375
"2564",102.803963058831
"2565",101.289588586877
"2566",100.190189304335
"2567",99.0424685642415
"2568",96.1369181648561
"2569",99.468829085396
"2570",102.641483531266
"2571",102.108068893822
"2572",100.516233877924
"2573",99.30336547436
"2574",101.000231459793
"2575",98.7143332961451
"2576",101.051842081739
"2577",99.1278794752094
"2578",100.197112001553
"2579",97.2567260804627
"2580",99.9635102487806
"2581",99.3201938636661
"2582",100.038521112009
"2583",95.8469397059934
"2584",99.2155920584888
"2585",101.835541426346
"2586",99.3050888006403
"2587",97.1180277446715
"2588",99.6198744789267
"2589",100.836970379503
"2590",99.0601743935429
"2591",98.4929313754371
"2592",102.035205203568
"2593",101.149419091297
"2594",99.7040735191302
"2595",99.8598603699254
"2596",97.6266562589266
"2597",100.546999405638
"2598",100.075535298361
"2599",101.26549349765
"2600",100.155343461166
"2601",100.38974635782
"2602",100.512489513329
"2603",101.488363455213
"2604",100.367404824096
"2605",100.08922530839
"2606",98.6099090855812
"2607",97.2465878365299
"2608",97.6584303503315
"2609",105.817865748988
"2610",99.0110397236599
"2611",102.60237708654
"2612",95.4379587151806
"2613",100.189756613135
"2614",96.8924929574055
"2615",99.3940569689951
"2616",95.52094575325
"2617",98.7314874667701
"2618",100.826267682187
"2619",99.8125056995056
"2620",100.978681926693
"2621",101.202850919867
"2622",99.9860781621104
"2623",96.8365853017402
"2624",105.748376185296
"2625",96.3381764866683
"2626",100.510688914614
"2627",99.8409119515963
"2628",100.33439663959
"2629",101.577543068277
"2630",103.22589907104
"2631",98.266591096768
"2632",99.8808295669328
"2633",99.9214433020876
"2634",99.2235748100812
"2635",101.918786533067
"2636",100.036946513696
"2637",110.692646895873
"2638",101.886981513424
"2639",99.6883357297788
"2640",100.327470181634
"2641",100.115318971302
"2642",103.543143125996
"2643",106.161920225011
"2644",98.2436323166249
"2645",101.053289001962
"2646",98.9382426343858
"2647",99.9442496216424
"2648",99.0437033639268
"2649",100.596188082539
"2650",101.780901607164
"2651",100.478489260943
"2652",103.466528751383
"2653",98.8197444556213
"2654",99.232291949411
"2655",100.244311454599
"2656",99.0400659054525
"2657",102.210226150738
"2658",97.8258672136578
"2659",100.577051030894
"2660",100.025829475307
"2661",100.373473210878
"2662",99.8365087316779
"2663",99.057962808945
"2664",100.897473857466
"2665",98.708398323205
"2666",101.454403873522
"2667",99.2884858399968
"2668",100.395399711562
"2669",99.4214233885229
"2670",98.7268899733936
"2671",98.8701921521305
"2672",101.886576696114
"2673",101.950150978511
"2674",100.526090389222
"2675",101.20161038226
"2676",102.306510056507
"2677",95.9256384204896
"2678",98.0944110934529
"2679",101.72646362301
"2680",99.9659616785346
"2681",98.3970541914437
"2682",99.3827179732431
"2683",99.9324494845747
"2684",102.672246661215
"2685",100.013867917493
"2686",99.7677324267848
"2687",91.8588006959877
"2688",99.8837487864786
"2689",98.551708169133
"2690",100.801131079157
"2691",100.027083660886
"2692",99.9512256357334
"2693",99.0704895037803
"2694",99.4680072052709
"2695",100.529107935906
"2696",100.628317334249
"2697",98.0861063276524
"2698",98.428153746816
"2699",98.9539382806775
"2700",99.3388922138192
"2701",97.4703818487716
"2702",97.1810988245322
"2703",102.069514286642
"2704",101.167736633734
"2705",100.221807768871
"2706",104.948668356542
"2707",100.560979901726
"2708",100.362681077546
"2709",99.2114723518707
"2710",100.026052437912
"2711",101.91088697793
"2712",100.699847971424
"2713",101.266892180822
"2714",100.49721453438
"2715",101.246274886146
"2716",97.6775670083355
"2717",101.473324825498
"2718",100.501546432359
"2719",99.7186973108803
"2720",100.192939025158
"2721",98.653426520119
"2722",102.816197869525
"2723",100.818368669018
"2724",99.6169052209958
"2725",99.0595978943004
"2726",100.662456729677
"2727",100.590949894934
"2728",98.8652735438579
"2729",105.005322277315
"2730",98.8592703705168
"2731",100.169393312196
"2732",100.297998779988
"2733",101.565199666202
"2734",101.303450108867
"2735",98.4349742504662
"2736",99.2612912982337
"2737",100.261395611273
"2738",99.1640397579498
"2739",101.184094641316
"2740",100.176294690926
"2741",100.518556658184
"2742",98.8229556584498
"2743",101.463311947245
"2744",99.6786243527245
"2745",98.0710656147924
"2746",101.060469138231
"2747",100.813546022612
"2748",101.238422156005
"2749",98.1786780953522
"2750",103.696024071733
"2751",99.0469485198309
"2752",99.7673593993474
"2753",99.2214752445864
"2754",100.159426786237
"2755",98.798385964031
"2756",100.080676898545
"2757",96.5251482008497
"2758",102.747836030139
"2759",99.7237744886936
"2760",100.789656619338
"2761",99.8329745090034
"2762",99.4452002651872
"2763",99.3016393030877
"2764",100.686039346069
"2765",99.0533981894266
"2766",100.345160617486
"2767",92.8081068139333
"2768",100.486608258247
"2769",100.307643091794
"2770",101.773963165681
"2771",99.7012524836335
"2772",102.982860152911
"2773",100.015034762196
"2774",98.9211876309193
"2775",101.239470080973
"2776",99.9127043463799
"2777",100.685956757676
"2778",99.3120831131676
"2779",99.5354697579968
"2780",99.967638594179
"2781",100.208377998218
"2782",100.042903384134
"2783",98.6940391043512
"2784",101.196853152471
"2785",97.3876080098299
"2786",103.587748505839
"2787",111.768470455462
"2788",100.269941497946
"2789",100.585985204268
"2790",100.194808144241
"2791",98.8984992611866
"2792",99.784769164318
"2793",100.730712423946
"2794",99.8459033163394
"2795",102.330121903374
"2796",100.058285298845
"2797",99.2712110646196
"2798",99.4428293321863
"2799",100.251352780068
"2800",97.9408334340955
"2801",101.526796886493
"2802",100.181472960721
"2803",100.867643197221
"2804",110.708492261981
"2805",99.8752303864104
"2806",99.3276470786208
"2807",99.2917587513929
"2808",98.76765380807
"2809",101.326519560292
"2810",98.7825657971695
"2811",99.9781587501002
"2812",100.418142297256
"2813",97.0973898469784
"2814",100.769528133314
"2815",98.6547344366508
"2816",99.2285403898958
"2817",102.822153256092
"2818",99.6420847496166
"2819",100.95898339235
"2820",97.8292163383754
"2821",99.5469342467856
"2822",102.37802001997
"2823",100.505090933635
"2824",99.5209647270327
"2825",98.3001697132929
"2826",100.195302054389
"2827",99.4341781385875
"2828",98.603862532222
"2829",99.2086485117172
"2830",97.4002918310324
"2831",100.799670007398
"2832",97.9990604282644
"2833",119.910012935382
"2834",100.246095362074
"2835",102.387030029149
"2836",101.075610509283
"2837",100.398768974396
"2838",99.1833984589512
"2839",100.04518809043
"2840",100.292087962651
"2841",98.6047364307661
"2842",101.237430807546
"2843",99.6928381822536
"2844",98.3205172601865
"2845",99.2699775933991
"2846",100.81361501757
"2847",100.09565775188
"2848",101.794080366706
"2849",99.0713292136767
"2850",99.5915173477324
"2851",99.5665858754485
"2852",98.3555362541996
"2853",100.816761205284
"2854",100.035677694077
"2855",99.1423475895142
"2856",98.8729700502407
"2857",99.5482683971252
"2858",99.3017692382709
"2859",100.366187754784
"2860",99.5918380358656
"2861",100.749151934679
"2862",99.7012080956985
"2863",100.533691229885
"2864",102.818436194989
"2865",97.0727023527045
"2866",99.2658492701546
"2867",99.3854595169692
"2868",100.020294926598
"2869",97.4086658976934
"2870",98.8151692703748
"2871",100.649965937672
"2872",100.655645530098
"2873",97.7545625122791
"2874",99.8153961374309
"2875",99.8388406965059
"2876",100.818450833324
"2877",98.3651230408963
"2878",101.006030757122
"2879",99.3990073967386
"2880",98.8778183309848
"2881",100.864010683546
"2882",100.743935713581
"2883",99.6719266273685
"2884",97.1362748709461
"2885",100.723445360692
"2886",100.064927244032
"2887",100.851416930827
"2888",101.271673428286
"2889",82.0687011979154
"2890",100.13800347585
"2891",100.200712319934
"2892",99.5210663329282
"2893",101.052770097279
"2894",100.227173240007
"2895",99.6875450723665
"2896",99.6071340938495
"2897",99.1267126767095
"2898",98.3818241547405
"2899",99.9639928906393
"2900",102.779642923027
"2901",102.476474813182
"2902",98.2743711794002
"2903",101.247186595298
"2904",100.912174320236
"2905",100.268349582271
"2906",95.6649396921924
"2907",99.7508742564935
"2908",99.5005509233634
"2909",100.252117106008
"2910",99.9022519485103
"2911",98.9695756966353
"2912",99.9975552430673
"2913",99.6954090441123
"2914",101.199403406057
"2915",100.474287930884
"2916",101.373323211293
"2917",100.403241409099
"2918",100.014758733109
"2919",102.468436221699
"2920",100.468764886521
"2921",101.02743723177
"2922",99.3464505364874
"2923",101.114429673675
"2924",98.5192293112958
"2925",101.49113665487
"2926",100.585348448904
"2927",99.7182975318865
"2928",102.11705689163
"2929",100.073991548993
"2930",97.6855028812259
"2931",100.887676483693
"2932",104.265469328317
"2933",100.298062116634
"2934",102.117767402889
"2935",99.9811295703283
"2936",99.0812896960612
"2937",99.029133584719
"2938",99.2155815641862
"2939",100.084179766442
"2940",107.841834564307
"2941",97.5168234197304
"2942",97.063793946056
"2943",100.2705826038
"2944",98.5933116449129
"2945",100.515202821948
"2946",100.926294334364
"2947",97.3948857544673
"2948",97.8815641872157
"2949",99.9901067664311
"2950",100.153784429744
"2951",98.8744168601885
"2952",98.129726626019
"2953",99.0501517578701
"2954",101.298183302532
"2955",91.4339655397977
"2956",100.145926065229
"2957",101.26985758411
"2958",100.987046657698
"2959",100.658478752797
"2960",101.253556778026
"2961",100.799638069117
"2962",98.7949334930658
"2963",100.05737588491
"2964",101.228225890909
"2965",98.8714468895944
"2966",100.240173328165
"2967",97.6463307824251
"2968",101.102706248948
"2969",99.7764722645769
"2970",100.026895121434
"2971",96.2071915200909
"2972",100.16649427134
"2973",100.057808421336
"2974",99.8343367568571
"2975",102.485420591781
"2976",101.626714741842
"2977",103.02204598246
"2978",100.247030923055
"2979",98.6189646192686
"2980",99.3500663943716
"2981",100.254148453235
"2982",103.469688597159
"2983",100.659159905383
"2984",97.3874782131337
"2985",90.8497121107034
"2986",98.7280900767762
"2987",101.27529070877
"2988",99.6715861709186
"2989",100.781256387657
"2990",100.119173375431
"2991",101.747132492223
"2992",100.534887754348
"2993",99.9464691400286
"2994",100.893881581975
"2995",97.7092377977804
"2996",100.923489598322
"2997",98.1923523884048
"2998",101.120823596929
"2999",99.0095321649128
"3000",99.9713204516536
"3001",101.474174072745
"3002",96.0816132672888
"3003",96.0568542461207
"3004",95.1331016746083
"3005",102.804129594781
"3006",98.364225103194
"3007",99.8217879197944
"3008",99.6320502371195
"3009",100.176197088712
"3010",99.6992174064063
"3011",100.753105398821
"3012",103.17624911618
"3013",101.831713825129
"3014",100.054956541572
"3015",99.6326110328206
"3016",95.2852345114322
"3017",100.798532534789
"3018",97.7002138817199
"3019",97.7984602920311
"3020",100.401114795764
"3021",99.504390056744
"3022",98.0940974862035
"3023",99.5592894843646
"3024",99.2736490753406
"3025",101.832047663077
"3026",99.2124320125627
"3027",101.076570519384
"3028",101.433184201551
"3029",95.9473152560111
"3030",99.5974004929177
"3031",99.7429491741039
"3032",101.267397456534
"3033",100.257197603799
"3034",99.6093474740763
"3035",98.7248194147278
"3036",101.276303177582
"3037",100.384287263685
"3038",101.388177471097
"3039",102.87508830803
"3040",100.353293325239
"3041",98.6659596167621
"3042",100.419234333063
"3043",100.185580015564
"3044",103.70746940752
"3045",99.9327041278955
"3046",100.86487368478
"3047",100.720174804932
"3048",100.540393260952
"3049",99.9372066228352
"3050",101.138539232208
"3051",101.619681786524
"3052",102.097722728676
"3053",100.177730955697
"3054",100.655884793111
"3055",100.496606335436
"3056",101.598848894407
"3057",99.3119257675818
"3058",95.8238675146364
"3059",99.2345978851833
"3060",99.1089515112424
"3061",101.429502026063
"3062",100.945211787012
"3063",99.8152589183695
"3064",99.7683768543255
"3065",99.4393310564461
"3066",99.8152040008968
"3067",98.4178796118786
"3068",101.730407551958
"3069",99.3139842297741
"3070",101.124962401534
"3071",98.6707248431516
"3072",99.8956161279705
"3073",99.7618573956615
"3074",100.291566694261
"3075",103.861194199268
"3076",99.2365221313092
"3077",99.4257248265837
"3078",100.194002348498
"3079",100.023572012473
"3080",100.891539860326
"3081",100.48186208482
"3082",99.7653521849512
"3083",100.274695178937
"3084",102.401418137913
"3085",98.7693334099927
"3086",100.128089261142
"3087",100.98708227301
"3088",97.6462098533803
"3089",99.2271247456679
"3090",101.264676237664
"3091",100.202362969866
"3092",100.161218805979
"3093",101.154315640098
"3094",100.670820668715
"3095",98.5626077747461
"3096",99.5447093167816
"3097",100.75247458497
"3098",99.1467866576264
"3099",98.4423075707762
"3100",100.650169594763
"3101",101.467098915478
"3102",100.137331979036
"3103",101.064637041829
"3104",100.023589912558
"3105",106.880997823313
"3106",103.099306415649
"3107",100.598417343454
"3108",100.28287878058
"3109",97.8457199672768
"3110",104.442658530486
"3111",101.259538419812
"3112",95.6296572504501
"3113",105.991447685175
"3114",100.422575124507
"3115",101.158221001628
"3116",100.793084318627
"3117",99.4632085563837
"3118",101.660142008859
"3119",98.6750909993686
"3120",100.895669400566
"3121",101.867774927039
"3122",1
"3123",101.812481276812
"3124",98.4170763705754
"3125",99.6873098891246
"3126",98.3047565237924
"3127",99.3771056716049
"3128",97.5926063862738
"3129",98.9666675038241
"3130",99.8046494471422
"3131",96.8903639897284
"3132",104.769191179031
"3133",99.5809344675987
"3134",101.673012505098
"3135",99.2960973358523
"3136",101.390707954987
"3137",99.484951479164
"3138",100.067241579363
"3139",100.213978485541
"3140",100.637633623137
"3141",100.692635118154
"3142",99.7760958049293
"3143",99.5250780019003
"3144",103.812082193106
"3145",99.3029600803704
"3146",97.2375326733779
"3147",102.179367373085
"3148",99.3329148506659
"3149",99.1802825881693
"3150",101.230590967052
"3151",100.403449730479
"3152",100.187420841925
"3153",98.9262830530428
"3154",97.7762804258965
"3155",98.7917900314272
"3156",105.485183287688
"3157",98.038490276559
"3158",97.9871288496732
"3159",98.6347456556263
"3160",101.327326169567
"3161",99.1910773972194
"3162",100.481893368299
"3163",101.45853529459
"3164",98.9241546227208
"3165",100.565132465117
"3166",100.888053240241
"3167",107.419892345204
"3168",102.233177204434
"3169",105.334707366868
"3170",101.060300247378
"3171",98.8381495838181
"3172",99.2774114806569
"3173",101.575619809763
"3174",101.049230549017
"3175",100.192369952089
"3176",103.330056227178
"3177",102.550320733515
"3178",100.460633518614
"3179",99.8167099791843
"3180",100.207483572066
"3181",100.881578930991
"3182",100.73597711679
"3183",99.8972992557153
"3184",99.4605268409214
"3185",99.8413709451019
"3186",103.231725135158
"3187",99.5161789612847
"3188",102.028945184646
"3189",86.6302973609595
"3190",96.6810982727232
"3191",99.3007027948199
"3192",99.6944137168393
"3193",99.5191725659456
"3194",101.080699734641
"3195",99.8057005024607
"3196",99.6535967513982
"3197",100.023622416084
"3198",99.8955676372923
"3199",99.8453466222551
"3200",102.355257967287
"3201",101.989825437477
"3202",99.1845056445244
"3203",100.966926691764
"3204",100.85122604211
"3205",99.991942641377
"3206",98.0057908757389
"3207",100.283588290256
"3208",100.226507304295
"3209",97.8414012138555
"3210",103.920280096284
"3211",90.1752301550743
"3212",100.443278605711
"3213",99.6387720859854
"3214",98.8887876796754
"3215",100.103154355528
"3216",99.0955010887466
"3217",101.046527661877
"3218",99.2550584096662
"3219",95.7757581003144
"3220",102.581270615694
"3221",98.4949990504071
"3222",100.540796047403
"3223",99.3570040795802
"3224",99.3602117694041
"3225",100.391506450354
"3226",99.3289456551729
"3227",104.423325222889
"3228",100.040819685721
"3229",104.271029888882
"3230",100.994968285098
"3231",101.120442167286
"3232",98.1896551638303
"3233",100.380093585931
"3234",106.248816034612
"3235",100.487717123651
"3236",100.361880909873
"3237",99.9993542834904
"3238",100.0382612445
"3239",99.6245101227239
"3240",99.9405342993145
"3241",100.13236701338
"3242",98.3614299901377
"3243",99.3005782508819
"3244",99.4414346499697
"3245",101.458805359186
"3246",103.184736769976
"3247",100.03189155118
"3248",100.09816901978
"3249",106.177210313426
"3250",100.680830566596
"3251",99.9177467715574
"3252",99.6155969341461
"3253",99.851803372418
"3254",100.259748499045
"3255",100.365487186938
"3256",100.441732624282
"3257",99.1366544062189
"3258",101.182116376057
"3259",100.344209161168
"3260",100.896507883048
"3261",104.616697730384
"3262",99.5512749826138
"3263",101.261679519108
"3264",97.0174937834277
"3265",99.9216688905155
"3266",100.7695566143
"3267",100.870271705033
"3268",98.5541312944525
"3269",99.4106558474391
"3270",102.541460624002
"3271",100.757442931273
"3272",108.044180709683
"3273",98.9532975032554
"3274",100.01721056815
"3275",98.7933520802668
"3276",97.9180811967274
"3277",99.9768711232742
"3278",99.5030192934639
"3279",101.772415844905
"3280",99.4953561353086
"3281",100.465167467781
"3282",99.7380500274307
"3283",100.644110779687
"3284",101.045010425736
"3285",100.914660519812
"3286",99.8634353655822
"3287",99.0874909478966
"3288",104.603320592083
"3289",98.9785811685141
"3290",101.833588542096
"3291",97.4395799039228
"3292",100.185464183798
"3293",100.640730137612
"3294",99.6126116198661
"3295",103.21230616223
"3296",100.728587918124
"3297",100.051200946386
"3298",101.682471989894
"3299",100.564052834588
"3300",101.41380463654
"3301",101.012618602216
"3302",99.1334547891297
"3303",99.368353253045
"3304",104.921253866208
"3305",100.184123091634
"3306",99.4149378248209
"3307",100.814466980267
"3308",99.3470386719405
"3309",104.390159127584
"3310",98.8531606162672
"3311",99.9367393931042
"3312",100.796976442377
"3313",101.471013975354
"3314",100.948697503187
"3315",99.3452499385797
"3316",100.552627769306
"3317",100.348271185477
"3318",99.1253229531075
"3319",103.096347339379
"3320",98.8597021848455
"3321",101.654817855063
"3322",100.207223721059
"3323",101.601236136567
"3324",97.6361009417485
"3325",97.9534807141044
"3326",101.589204577979
"3327",100.353152365448
"3328",100.551929857391
"3329",101.280068817535
"3330",104.150625493445
"3331",98.8916957815837
"3332",99.1862435762034
"3333",99.4198317934901
"3334",100.457414799564
"3335",100.09295080519
"3336",101.418201467013
"3337",99.4889652986491
"3338",96.4206338937809
"3339",100.090960734185
"3340",99.1303608230198
"3341",99.7377112475117
"3342",100.798208991045
"3343",98.3408803180852
"3344",101.138395415622
"3345",99.2851880022889
"3346",99.2485135311993
"3347",100.459169356334
"3348",94.4588458654897
"3349",101.112888792097
"3350",99.7741104606807
"3351",99.3690905288142
"3352",99.3634412883249
"3353",99.3241084679438
"3354",99.4568331260627
"3355",100.46368629983
"3356",100.585105546729
"3357",98.4703659440739
"3358",105.280908427171
"3359",100.463087285548
"3360",101.065975266233
"3361",99.872252652051
"3362",103.092667445202
"3363",98.1873664683392
"3364",102.310468854079
"3365",99.1738016082949
"3366",101.82618934874
"3367",100.708029131395
"3368",100.623663604396
"3369",100.100514831456
"3370",100.749100614642
"3371",100.235925583926
"3372",99.2892490905172
"3373",100.87531343596
"3374",100.584815732383
"3375",99.7057744622956
"3376",100.10765853281
"3377",101.103587560967
"3378",97.7964530876902
"3379",99.1936253912775
"3380",99.6438402043017
"3381",1
"3382",99.755231165828
"3383",99.6941924260526
"3384",99.0307763767656
"3385",99.8203971484273
"3386",100.926440836002
"3387",100.323288662524
"3388",99.8028548910944
"3389",101.056393134027
"3390",100.09022009266
"3391",97.5028197461917
"3392",98.0542443423665
"3393",100.781931710801
"3394",97.0528916745049
"3395",98.8451852888793
"3396",102.13134059029
"3397",100.524704717956
"3398",98.7493346302717
"3399",100.355900272359
"3400",100.020310165096
"3401",100.694518973745
"3402",100.73532466967
"3403",100.975111275699
"3404",100.674435418068
"3405",99.7785952168631
"3406",99.3696869556385
"3407",101.066727251645
"3408",100.362949331896
"3409",101.288124913698
"3410",100.836378475052
"3411",87.6245096124972
"3412",99.8097079811106
"3413",97.7566607547885
"3414",100.150723814046
"3415",99.1559571866765
"3416",100.268447903987
"3417",98.3885725022446
"3418",100.908503534015
"3419",100.447008393635
"3420",98.7714127089247
"3421",103.074880955033
"3422",100.848652905687
"3423",100.368099621737
"3424",98.89741320474
"3425",101.43911392269
"3426",100.406160591682
"3427",98.0288647065589
"3428",100.090224939043
"3429",100.866215129695
"3430",100.908128523483
"3431",100.768351417411
"3432",98.7149480464952
"3433",100.527765819237
"3434",100.37215584547
"3435",100.092359285923
"3436",100.232687601161
"3437",101.366639535012
"3438",100.748358623989
"3439",99.7099441853754
"3440",98.6096652657221
"3441",101.046982311442
"3442",98.8862771081759
"3443",100.848524646604
"3444",100.922654813914
"3445",101.326126907691
"3446",100.113222871181
"3447",100.084600810116
"3448",100.095599504447
"3449",101.673798760393
"3450",95.1499551834802
"3451",100.124271627894
"3452",101.868709984096
"3453",101.193294321897
"3454",100.591141285362
"3455",99.8581110286306
"3456",99.8074773155406
"3457",102.554566027495
"3458",100.019545996843
"3459",99.2493828910288
"3460",100.697487324709
"3461",99.9713499087628
"3462",100.978124231487
"3463",99.7790724536253
"3464",99.9570296473219
"3465",100.320314497499
"3466",99.0861936465755
"3467",99.8652292296352
"3468",104.261550087569
"3469",99.5280621559824
"3470",99.9424934023062
"3471",99.296448960023
"3472",101.370565009407
"3473",99.787225135417
"3474",104.069456437159
"3475",98.2573153264112
"3476",101.282703139589
"3477",98.753574386304
"3478",99.6246296431064
"3479",100.903584808566
"3480",99.3806332932564
"3481",100.862841948546
"3482",99.643207251773
"3483",101.748383067707
"3484",100.596086502462
"3485",102.560586371887
"3486",93.9250881301911
"3487",100.074089399049
"3488",116.295661920334
"3489",96.4682414275596
"3490",99.2230608009356
"3491",98.9543404743778
"3492",99.6281073004573
"3493",100.310949025843
"3494",96.9044573777168
"3495",99.3580154230184
"3496",103.522267585674
"3497",100.04464827851
"3498",99.8241292160445
"3499",99.6943912955124
"3500",101.080741488598
"3501",99.8940290101231
"3502",98.980962964608
"3503",94.8612837562119
"3504",96.218608407279
"3505",100.565187679178
"3506",98.8967606605677
"3507",100.193849327176
"3508",99.9669162618305
"3509",101.981331934693
"3510",96.9965768155999
"3511",99.5942839845874
"3512",99.0641328099554
"3513",101.3542333049
"3514",99.4375998695539
"3515",99.0263107755425
"3516",100.63114500692
"3517",100.217055396035
"3518",98.9037060263581
"3519",97.8823197290711
"3520",99.6459496628633
"3521",101.563099439922
"3522",99.4120371571893
"3523",99.7197544448329
"3524",100.495663001318
"3525",102.434560273096
"3526",99.6984020497907
"3527",98.4984745956831
"3528",100.32790166389
"3529",99.6507866477682
"3530",98.392434472622
"3531",102.127674384611
"3532",101.435435522031
"3533",93.2489130589743
"3534",99.9615588502494
"3535",100.890162654897
"3536",100.318273201452
"3537",100.538134583626
"3538",100.048501586519
"3539",99.8846422434941
"3540",100.264523116852
"3541",100.010497977139
"3542",100.814456933789
"3543",102.576456263862
"3544",102.116207711265
"3545",94.8222211389953
"3546",101.471204676689
"3547",100.511419574654
"3548",103.413710140194
"3549",100.400306212353
"3550",101.45076567044
"3551",101.24257799573
"3552",100.441078701298
"3553",96.7783067548086
"3554",100.914571250702
"3555",96.8407069298734
"3556",99.9710905871094
"3557",100.761203884865
"3558",100.634243325563
"3559",99.5651373033449
"3560",101.690180802037
"3561",99.3454298627327
"3562",102.356240319713
"3563",99.186828813601
"3564",100.88291105689
"3565",102.80018624535
"3566",98.9940555110435
"3567",99.7820427731682
"3568",96.3159235586188
"3569",96.428623842473
"3570",99.3003034230239
"3571",100.612116704444
"3572",100.625764281995
"3573",100.375273976905
"3574",98.1898994682866
"3575",100.665282175739
"3576",101.149099509699
"3577",98.77165787663
"3578",102.896243671723
"3579",101.487649518099
"3580",99.1209321701623
"3581",103.138683880244
"3582",99.0743649419894
"3583",99.9022768796953
"3584",100.045380636567
"3585",98.053582343387
"3586",100.92774683196
"3587",101.076247115873
"3588",99.5040810273745
"3589",97.2881535946394
"3590",99.3652007836989
"3591",97.9741887267885
"3592",100.345297853557
"3593",99.7362296844779
"3594",99.5245712851368
"3595",98.8723320479451
"3596",99.1659304920093
"3597",99.8986797101438
"3598",98.1739987527259
"3599",99.2625581150058
"3600",99.3712643672584
"3601",100.929256979595
"3602",44.3412770845055
"3603",100.384767299704
"3604",101.192262223008
"3605",96.9405423341345
"3606",99.657903291814
"3607",99.7717558294441
"3608",100.626666825559
"3609",98.6700420483121
"3610",100.316032043839
"3611",100.089007340232
"3612",102.238880030962
"3613",99.749881184107
"3614",97.7757995415711
"3615",101.294460563975
"3616",99.9056176548458
"3617",101.059194075454
"3618",99.122615637343
"3619",100.41427276098
"3620",98.5423214706805
"3621",99.2644889278422
"3622",95.467527621881
"3623",100.406407634745
"3624",100.224599900224
"3625",99.8994920922895
"3626",101.176937275626
"3627",97.454936300332
"3628",101.745587727636
"3629",101.776580801696
"3630",100.106685805959
"3631",99.4805092314743
"3632",99.5000095567325
