Date;Open;High;Low;Close;Adj Close;Volume
2006-06-16;30.059999;30.160000;29.959999;30.059999;19.819332;402700
2006-06-19;29.879999;30.000000;29.780001;29.879999;19.700653;586200
2006-06-20;29.879999;30.000000;29.700001;29.879999;19.700653;245700
2006-06-21;30.059999;30.240000;29.860001;30.059999;19.819332;1033500
2006-06-22;30.240000;30.280001;29.959999;30.240000;19.938013;316000
2006-06-23;30.059999;30.160000;29.940001;30.059999;19.819332;422000
2006-06-26;30.040001;30.200001;29.940001;30.040001;19.806145;270000
2006-06-27;30.080000;30.280001;29.000000;30.080000;19.832521;336000
2006-06-28;30.180000;30.260000;30.020000;30.180000;19.898453;660200
2006-06-29;30.900000;30.920000;30.120001;30.900000;20.373163;409000
2006-06-30;31.160000;31.360001;30.860001;31.160000;20.544592;295000
2006-07-03;31.219999;31.320000;31.139999;31.219999;20.584150;170000
2006-07-05;30.980000;31.040001;30.760000;30.980000;20.425911;324000
2006-07-06;30.900000;31.160000;30.820000;30.900000;20.373163;438200
2006-07-07;31.200001;31.360001;30.940001;31.200001;20.570965;179500
2006-07-10;31.100000;31.100000;30.860001;31.100000;20.505028;248200
2006-07-11;31.360001;31.379999;31.040001;31.360001;20.676456;362000
2006-07-12;31.200001;31.600000;31.112000;31.200001;20.570965;134700
2006-07-13;31.180000;31.459999;31.059999;31.180000;20.557779;279700
2006-07-14;31.440001;31.480000;31.160000;31.440001;20.729200;191000
2006-07-17;31.219999;31.440001;31.139999;31.219999;20.584150;199200
2006-07-18;30.959999;31.219999;30.900000;30.959999;20.412725;519700
2006-07-19;31.400000;31.440001;30.760000;31.400000;20.702826;185000
2006-07-20;31.455999;31.540001;31.360001;31.455999;20.739750;354200
2006-07-21;31.740000;31.940001;31.600000;31.740000;20.926996;297500
2006-07-24;32.000000;32.080002;31.660000;32.000000;21.098425;706000
2006-07-25;31.860001;31.959999;31.719999;31.860001;21.006117;267000
2006-07-26;31.860001;31.959999;31.620001;31.860001;21.006117;395000
2006-07-27;32.259998;32.431999;32.000000;32.259998;21.269844;384500
2006-07-28;32.512001;32.740002;32.320000;32.512001;21.436001;324700
2006-07-31;32.639999;32.880001;32.599998;32.639999;21.520393;854700
2006-08-01;32.639999;32.720001;32.340000;32.639999;21.520393;179500
2006-08-02;33.200001;33.299999;33.020000;33.200001;21.889616;291200
2006-08-03;32.799999;32.919998;32.639999;32.799999;21.625887;417000
2006-08-04;33.200001;33.360001;32.639999;33.200001;21.889616;392000
2006-08-07;32.580002;32.919998;32.540001;32.580002;21.480835;160200
2006-08-08;32.740002;32.980000;32.660000;32.740002;21.586325;487500
2006-08-09;33.000000;33.299999;32.959999;33.000000;21.757751;320200
2006-08-10;33.060001;33.080002;32.860001;33.060001;21.797310;162700
2006-08-11;32.980000;33.000000;32.700001;32.980000;21.744566;194200
2006-08-14;32.880001;33.299999;32.700001;32.880001;21.678633;380500
2006-08-15;33.380001;33.380001;33.020000;33.380001;22.008291;377200
2006-08-16;33.599998;33.599998;29.480000;33.599998;22.153341;516200
2006-08-17;33.080002;33.220001;32.939999;33.080002;21.810495;348000
2006-08-18;32.820000;33.000000;32.700001;32.820000;21.639072;129000
2006-08-21;33.000000;33.080002;32.799999;33.000000;21.757751;294700
2006-08-22;33.000000;33.180000;32.880001;33.000000;21.757751;269000
2006-08-23;33.720001;34.060001;33.720001;33.720001;22.232466;497000
2006-08-24;33.880001;34.259998;33.759998;33.880001;22.337955;332700
2006-08-25;33.820000;34.040001;33.720001;33.820000;22.298397;452700
2006-08-28;34.240002;34.259998;33.799999;34.240002;22.575314;525700
2006-08-29;34.680000;34.680000;34.080002;34.680000;22.865417;520200
2006-08-30;34.380001;34.639999;34.360001;34.380001;22.667620;293200
2006-08-31;34.360001;34.580002;34.240002;34.360001;22.654430;374700
2006-09-01;34.660000;34.660000;33.200001;34.660000;22.852230;179000
2006-09-05;34.400002;34.459999;34.139999;34.400002;22.680809;362000
2006-09-06;34.320000;34.500000;34.099998;34.320000;22.628057;775700
2006-09-07;34.400002;34.532001;34.099998;34.400002;22.680809;435000
2006-09-08;34.411999;34.619999;34.360001;34.411999;22.688717;142700
2006-09-11;34.619999;34.700001;34.360001;34.619999;22.825855;180200
2006-09-12;34.480000;34.540001;34.299999;34.480000;22.733549;468200
2006-09-13;34.320000;34.480000;34.160000;34.320000;22.628057;930000
2006-09-14;34.240002;34.400002;34.139999;34.240002;22.575314;699500
2006-09-15;34.180000;34.299999;34.040001;34.180000;22.535753;159500
2006-09-18;34.160000;34.279999;33.900002;34.160000;22.522566;228000
2006-09-19;34.480000;34.500000;34.220001;34.480000;22.733549;479500
2006-09-20;34.720001;34.860001;34.540001;34.720001;22.891787;218500
2006-09-21;34.799999;34.900002;34.480000;34.799999;22.944536;235200
2006-09-22;35.000000;35.099998;34.820000;35.000000;23.076401;405500
2006-09-25;34.900002;34.939999;34.680000;34.900002;23.010471;527000
2006-09-26;35.180000;35.212002;34.880001;35.180000;23.195082;423000
2006-09-27;35.040001;35.160000;34.759998;35.040001;23.102770;213200
2006-09-28;35.200001;35.240002;34.939999;35.200001;23.208267;391700
2006-09-29;35.080002;35.099998;34.820000;35.080002;23.129145;293200
2006-10-02;35.240002;35.520000;34.987999;35.240002;23.234640;617000
2006-10-03;35.040001;35.119999;34.900002;35.040001;23.102770;363200
2006-10-04;35.340000;35.340000;35.051998;35.340000;23.300573;482000
2006-10-05;35.240002;35.240002;34.939999;35.240002;23.234640;184000
2006-10-06;35.040001;35.040001;34.720001;35.040001;23.102770;740200
2006-10-09;35.080002;35.088001;34.759998;35.080002;23.129145;255700
2006-10-10;34.759998;34.900002;34.636002;34.759998;22.918161;242200
2006-10-11;34.500000;34.660000;34.416000;34.500000;22.746737;176700
2006-10-12;34.779999;34.799999;34.419998;34.779999;22.931349;1260500
2006-10-13;34.200001;34.400002;34.160000;34.200001;22.548939;377200
2006-10-16;34.520000;34.599998;34.119999;34.520000;22.759922;807700
2006-10-17;34.459999;34.500000;34.279999;34.459999;22.720362;807500
2006-10-18;34.619999;34.619999;34.299999;34.619999;22.825855;350700
2006-10-19;33.820000;34.000000;33.299999;33.820000;22.298397;603000
2006-10-20;33.900002;34.160000;33.720001;33.900002;22.351145;288200
2006-10-23;33.860001;33.919998;33.279999;33.860001;22.324772;582000
2006-10-24;33.220001;33.599998;33.220001;33.220001;21.902803;586000
2006-10-25;33.580002;33.700001;33.419998;33.580002;22.140162;458200
2006-10-26;34.000000;34.060001;33.939999;34.000000;22.417076;507000
2006-10-27;34.360001;34.380001;34.160000;34.360001;22.654430;439000
2006-10-30;34.279999;34.380001;34.060001;34.279999;22.601683;552700
2006-10-31;34.320000;34.580002;34.200001;34.320000;22.628057;423200
2006-11-01;34.400002;34.500000;34.119999;34.400002;22.680809;666500
2006-11-02;35.000000;35.000000;34.560001;35.000000;23.076401;1048700
2006-11-03;34.619999;34.908001;34.560001;34.619999;22.825855;376700
2006-11-06;34.840000;34.959999;34.619999;34.840000;22.970911;248700
2006-11-07;35.119999;35.180000;35.000000;35.119999;23.155518;158200
2006-11-08;34.799999;34.880001;34.700001;34.799999;22.944536;388700
2006-11-09;35.200001;35.299999;34.880001;35.200001;23.208267;394500
2006-11-10;35.799999;35.860001;35.560001;35.799999;23.603861;709200
2006-11-13;35.540001;35.759998;35.340000;35.540001;23.432440;507000
2006-11-14;36.080002;36.099998;35.639999;36.080002;23.788473;1520200
2006-11-15;36.144001;36.200001;35.720001;36.144001;23.830671;842500
2006-11-16;35.779999;35.799999;35.580002;35.779999;23.590672;356500
2006-11-17;35.619999;35.660000;35.180000;35.619999;23.485186;286200
2006-11-20;35.200001;35.459999;35.160000;35.200001;23.208267;753700
2006-11-21;35.639999;35.680000;35.340000;35.639999;23.498367;411200
2006-11-22;35.919998;35.939999;35.619999;35.919998;23.682981;415700
2006-11-24;35.919998;35.919998;35.919998;35.919998;23.682981;0
2006-11-27;35.380001;35.619999;35.299999;35.380001;23.326944;228200
2006-11-28;35.480000;35.599998;35.240002;35.480000;23.392876;718500
2006-11-29;35.360001;35.439999;35.200001;35.360001;23.313761;237500
2006-11-30;35.599998;35.599998;35.360001;35.599998;23.471996;355000
2006-12-01;35.619999;35.759998;35.400002;35.619999;23.485186;221700
2006-12-04;35.660000;35.700001;35.099998;35.660000;23.511559;544000
2006-12-05;35.560001;35.939999;35.419998;35.560001;23.445621;502700
2006-12-06;35.439999;35.700001;35.220001;35.439999;23.366501;189700
2006-12-07;35.720001;35.740002;35.500000;35.720001;23.551119;359000
2006-12-08;35.200001;35.500000;35.119999;35.200001;23.208267;320000
2006-12-11;35.340000;35.391998;35.200001;35.340000;23.300573;215000
2006-12-12;35.740002;35.799999;35.400002;35.740002;23.564302;396200
2006-12-13;35.599998;35.860001;35.599998;35.599998;23.471996;727200
2006-12-14;36.279999;36.340000;36.060001;36.279999;23.920338;423500
2006-12-15;36.040001;36.419998;35.740002;36.040001;23.762102;250500
2006-12-18;35.619999;35.980000;35.599998;35.619999;23.485186;263700
2006-12-19;35.860001;35.939999;35.720001;35.860001;23.643423;214200
2006-12-20;35.400002;35.759998;35.400002;35.400002;23.340130;434000
2006-12-21;35.419998;35.660000;35.419998;35.419998;23.353312;289000
2006-12-22;35.500000;35.779999;35.340000;35.500000;23.406063;333500
2006-12-26;35.500000;35.680000;35.400002;35.500000;23.406063;171700
2006-12-27;35.740002;35.740002;35.340000;35.740002;23.564302;182200
2006-12-28;35.599998;35.919998;35.560001;35.599998;23.471996;356200
2006-12-29;35.599998;35.608002;35.220001;35.599998;23.471996;385700
2007-01-03;35.259998;35.660000;35.259998;35.259998;23.247828;780700
2007-01-04;35.220001;35.360001;35.096001;35.220001;23.221455;544000
2007-01-05;34.700001;34.919998;34.540001;34.700001;22.878607;633200
2007-01-08;34.619999;34.700001;34.520000;34.619999;22.825855;532700
2007-01-09;34.580002;34.720001;34.459999;34.580002;22.799484;894500
2007-01-10;34.700001;34.740002;34.419998;34.700001;22.878607;390500
2007-01-11;34.900002;34.900002;34.500000;34.900002;23.010471;510200
2007-01-12;35.220001;35.299999;34.939999;35.220001;23.221455;1132700
2007-01-16;35.080002;35.340000;35.020000;35.080002;23.129145;249500
2007-01-17;35.180000;35.279999;34.820000;35.180000;23.195082;383700
2007-01-18;35.259998;35.439999;35.220001;35.259998;23.247828;521500
2007-01-19;35.619999;35.740002;35.259998;35.619999;23.485186;316700
2007-01-22;35.619999;35.799999;35.520000;35.619999;23.485186;268500
2007-01-23;35.799999;35.959999;35.680000;35.799999;23.603861;291200
2007-01-24;35.599998;35.619999;35.099998;35.599998;23.471996;240700
2007-01-25;35.259998;35.439999;35.139999;35.259998;23.247828;1350000
2007-01-26;35.259998;35.580002;35.040001;35.259998;23.247828;384200
2007-01-29;35.639999;35.799999;35.560001;35.639999;23.498367;482700
2007-01-30;36.099998;36.119999;35.639999;36.099998;23.801657;810700
2007-01-31;36.959999;36.980000;36.340000;36.959999;24.368677;473200
2007-02-01;37.080002;37.099998;36.779999;37.080002;24.447800;520200
2007-02-02;36.939999;37.020000;36.080002;36.939999;24.355492;659000
2007-02-05;37.020000;37.020000;36.759998;37.020000;24.408237;298500
2007-02-06;37.020000;37.099998;36.700001;37.020000;24.408237;224500
2007-02-07;37.119999;37.119999;36.680000;37.119999;24.474171;279200
2007-02-08;36.599998;37.160000;36.080002;36.599998;24.131317;229200
2007-02-09;37.480000;37.560001;37.340000;37.480000;24.711529;297000
2007-02-12;37.360001;37.459999;37.160000;37.360001;24.632408;975700
2007-02-13;37.560001;37.779999;37.299999;37.560001;24.764273;448500
2007-02-14;38.060001;38.139999;37.560001;38.060001;25.093939;531700
2007-02-15;38.320000;38.380001;37.959999;38.320000;25.265368;276000
2007-02-16;38.139999;38.279999;37.875999;38.139999;25.146685;273700
2007-02-20;38.160000;39.599998;37.860001;38.160000;25.159870;534000
2007-02-21;37.619999;38.400002;37.419998;37.619999;24.803831;280200
2007-02-22;38.759998;38.779999;38.431999;38.759998;25.555466;1648200
2007-02-23;38.919998;39.000000;38.700001;38.919998;25.660955;234700
2007-02-26;39.080002;39.259998;39.000000;39.080002;25.766451;319700
2007-02-27;38.000000;38.919998;37.900002;38.000000;25.054377;1035200
2007-02-28;37.340000;37.840000;37.259998;37.340000;24.619225;350500
2007-03-01;37.560001;37.820000;37.200001;37.560001;24.764273;256200
2007-03-02;38.340000;38.560001;38.180000;38.340000;25.278547;358200
2007-03-05;37.580002;37.840000;37.580002;37.580002;24.777464;225700
2007-03-06;37.700001;37.759998;37.279999;37.700001;24.856579;322200
2007-03-07;38.320000;38.560001;38.000000;38.320000;25.265368;801200
2007-03-08;38.279999;38.400002;38.020000;38.279999;25.238985;590700
2007-03-09;38.240002;38.459999;38.240002;38.240002;25.212616;274200
2007-03-12;38.599998;38.619999;38.299999;38.599998;25.449970;169700
2007-03-13;38.400002;38.740002;38.380001;38.400002;25.318110;241200
2007-03-14;38.060001;38.540001;37.860001;38.060001;25.093939;239500
2007-03-15;38.099998;38.160000;37.779999;38.099998;25.120308;296000
2007-03-16;38.700001;38.700001;38.299999;38.700001;25.515903;328000
2007-03-19;38.740002;38.959999;38.588001;38.740002;25.542280;413500
2007-03-20;38.860001;38.900002;38.612000;38.860001;25.621403;219700
2007-03-21;39.240002;39.380001;38.720001;39.240002;25.871943;421200
2007-03-22;39.200001;39.439999;39.080002;39.200001;25.845572;308700
2007-03-23;39.200001;39.400002;39.060001;39.080002;25.766451;274200
2007-03-26;38.900002;39.119999;38.807999;38.900002;25.647776;345000
2007-03-27;38.939999;39.119999;38.900002;38.939999;25.674143;227200
2007-03-28;38.500000;38.660000;38.400002;38.500000;25.384041;274700
2007-03-29;38.599998;38.619999;38.400002;38.599998;25.449970;273700
2007-03-30;38.860001;39.119999;38.639999;38.860001;25.621403;906700
2007-04-02;38.980000;39.259998;38.880001;38.980000;25.700518;460000
2007-04-03;39.360001;39.500000;39.279999;39.360001;25.951063;221000
2007-04-04;39.380001;39.459999;39.240002;39.380001;25.964247;250000
2007-04-05;39.799999;39.860001;39.439999;39.799999;26.241163;203000
2007-04-09;39.520000;39.799999;39.360001;39.520000;26.056553;225000
2007-04-10;40.119999;40.200001;36.080002;40.119999;26.452147;262000
2007-04-11;40.000000;40.240002;39.560001;40.000000;26.373035;386000
2007-04-12;39.880001;40.000000;39.200001;39.880001;26.293909;324500
2007-04-13;39.919998;40.200001;39.520000;39.919998;26.320282;401200
2007-04-16;39.799999;40.119999;39.560001;39.799999;26.241163;1814700
2007-04-17;39.720001;39.860001;39.520000;39.720001;26.188417;183700
2007-04-18;40.180000;40.200001;40.000000;40.180000;26.491711;270700
2007-04-19;39.700001;40.020000;39.660000;39.700001;26.175234;270700
2007-04-20;39.340000;40.099998;39.259998;39.340000;26.511381;280500
2007-04-23;39.619999;40.020000;36.200001;39.619999;26.700069;310700
2007-04-24;40.060001;40.180000;37.616001;40.060001;26.996586;758000
2007-04-25;40.180000;40.360001;40.040001;40.180000;27.077456;750700
2007-04-26;39.680000;40.000000;39.639999;39.680000;26.740503;655200
2007-04-27;39.700001;39.959999;39.619999;39.700001;26.753981;316200
2007-04-30;39.740002;39.980000;36.000000;39.740002;26.780939;2140000
2007-05-01;39.439999;39.860001;39.439999;39.439999;26.578766;248700
2007-05-02;39.939999;40.000000;39.680000;39.939999;26.915716;449500
2007-05-03;40.080002;40.220001;40.000000;40.080002;27.010065;283500
2007-05-04;39.980000;40.020000;39.759998;39.980000;26.942669;184500
2007-05-07;40.000000;40.080002;39.840000;40.000000;26.956158;146000
2007-05-08;39.700001;39.799999;39.480000;39.700001;26.753981;275000
2007-05-09;39.880001;39.880001;39.720001;39.880001;26.875282;231500
2007-05-10;39.060001;39.639999;39.040001;39.060001;26.322678;668500
2007-05-11;39.619999;39.700001;39.200001;39.619999;26.700069;1093000
2007-05-14;39.240002;39.540001;39.200001;39.240002;26.443987;132700
2007-05-15;39.060001;39.259998;38.720001;39.060001;26.322678;303500
2007-05-16;38.560001;38.779999;38.400002;38.560001;25.985729;643000
2007-05-17;38.520000;38.560001;38.000000;38.520000;25.958778;294200
2007-05-18;38.340000;38.400002;37.939999;38.340000;25.837469;289700
2007-05-21;38.220001;38.599998;38.119999;38.220001;25.756607;836200
2007-05-22;37.980000;38.200001;37.936001;37.980000;25.594864;347700
2007-05-23;38.459999;38.540001;38.279999;38.459999;25.918341;270500
2007-05-24;38.099998;38.500000;38.000000;38.099998;25.675732;370500
2007-05-25;38.400002;38.400002;38.139999;38.400002;25.877909;273200
2007-05-29;38.619999;38.812000;38.419998;38.619999;26.026161;268500
2007-05-30;38.852001;38.959999;38.500000;38.852001;26.182514;270000
2007-05-31;38.980000;39.160000;38.799999;38.980000;26.268770;448500
2007-06-01;39.160000;39.160000;38.880001;39.160000;26.390070;437700
2007-06-04;39.220001;39.299999;38.959999;39.220001;26.430510;190500
2007-06-05;39.259998;39.500000;39.139999;39.259998;26.457462;277500
2007-06-06;39.040001;39.500000;38.860001;39.040001;26.309200;200200
2007-06-07;38.040001;38.560001;38.040001;38.040001;25.635302;275200
2007-06-08;38.060001;38.060001;37.619999;38.060001;25.648781;661000
2007-06-11;37.560001;37.740002;37.400002;37.560001;25.311827;381700
2007-06-12;37.700001;37.840000;37.500000;37.700001;25.406172;577200
2007-06-13;37.080002;37.580002;36.820000;37.080002;24.988356;292200
2007-06-14;37.520000;37.520000;37.080002;37.520000;25.284868;710700
2007-06-15;37.680000;37.840000;37.520000;37.680000;25.392694;340500
2007-06-18;37.599998;38.000000;37.540001;37.599998;25.338785;284500
2007-06-19;37.340000;37.400002;37.139999;37.340000;25.163570;426500
2007-06-20;37.119999;37.400002;37.040001;37.119999;25.015308;304000
2007-06-21;36.779999;37.040001;31.200001;36.779999;24.786180;422500
2007-06-22;36.660000;36.959999;36.500000;36.660000;24.705311;709000
2007-06-25;36.560001;36.660000;36.380001;36.560001;24.637926;801500
2007-06-26;36.720001;37.080002;36.639999;36.720001;24.745745;538700
2007-06-27;36.939999;36.939999;36.520000;36.939999;24.894003;403700
2007-06-28;37.779999;37.880001;37.439999;37.779999;25.460087;498500
2007-06-29;38.259998;38.340000;37.627998;38.259998;25.783564;711700
2007-07-02;38.692001;38.779999;38.500000;38.692001;26.074686;298700
2007-07-03;38.740002;38.799999;37.680000;38.740002;26.107033;216200
2007-07-05;38.740002;38.740002;38.520000;38.740002;26.107033;616000
2007-07-06;38.900002;38.959999;38.660000;38.900002;26.214859;1101000
2007-07-09;38.995998;39.099998;38.799999;38.995998;26.279549;374200
2007-07-10;39.619999;39.720001;39.320000;39.619999;26.700069;838500
2007-07-11;39.900002;40.020000;37.639999;39.900002;26.888765;194200
2007-07-12;40.360001;40.360001;39.580002;40.360001;27.198757;352000
2007-07-13;39.959999;40.360001;39.880001;39.959999;26.929192;217200
2007-07-16;39.680000;39.840000;39.540001;39.680000;26.740503;355200
2007-07-17;39.400002;40.360001;39.240002;39.400002;26.551811;986500
2007-07-18;38.880001;39.279999;38.680000;38.880001;26.201380;856200
2007-07-19;39.439999;39.900002;39.419998;39.439999;26.578766;586500
2007-07-20;39.000000;39.599998;38.939999;39.000000;26.282248;253000
2007-07-23;38.959999;39.540001;38.619999;38.959999;26.255295;635000
2007-07-24;38.540001;38.900002;38.439999;38.540001;25.972250;730200
2007-07-25;38.160000;38.639999;38.000000;38.160000;25.716169;310200
2007-07-26;37.580002;38.160000;37.200001;37.580002;25.325306;235200
2007-07-27;37.700001;38.139999;37.200001;37.700001;25.406172;254000
2007-07-30;38.080002;38.180000;37.779999;38.080002;25.662254;622200
2007-07-31;38.599998;38.759998;38.000000;38.599998;26.012684;490500
2007-08-01;38.639999;38.639999;38.180000;38.639999;26.039642;260500
2007-08-02;38.340000;38.627998;38.080002;38.340000;25.837469;559500
2007-08-03;38.220001;38.500000;38.020000;38.220001;25.756607;257500
2007-08-06;38.740002;38.740002;38.223999;38.740002;26.107033;2553500
2007-08-07;38.740002;39.060001;38.200001;38.740002;26.107033;302700
2007-08-08;39.099998;39.127998;38.580002;39.099998;26.349640;600500
2007-08-09;38.419998;38.919998;38.360001;38.419998;25.891386;404500
2007-08-10;37.299999;37.939999;37.060001;37.299999;25.136610;433200
2007-08-13;37.680000;38.139999;36.799999;37.680000;25.392694;396500
2007-08-14;37.464001;37.860001;37.380001;37.464001;25.247133;312000
2007-08-15;40.139999;41.099998;39.599998;40.139999;27.050501;458700
2007-08-16;39.619999;39.779999;39.119999;39.619999;26.700069;858700
2007-08-17;40.680000;41.060001;39.599998;40.680000;27.414402;650700
2007-08-20;40.700001;41.088001;40.400002;40.700001;27.427885;1293200
2007-08-21;41.419998;41.520000;41.119999;41.419998;27.913097;1002500
2007-08-22;41.240002;41.400002;41.040001;41.240002;27.791792;1043000
2007-08-23;41.279999;41.500000;41.200001;41.279999;27.818748;554700
2007-08-24;42.560001;42.759998;41.799999;42.560001;28.681345;326000
2007-08-27;43.099998;43.259998;42.599998;43.099998;29.045254;387000
2007-08-28;42.200001;43.220001;42.200001;42.200001;28.438742;2570000
2007-08-29;43.160000;43.160000;42.700001;43.160000;29.085695;476000
2007-08-30;43.040001;43.259998;42.799999;43.040001;29.004818;406000
2007-08-31;43.680000;43.680000;43.200001;43.680000;29.436115;336700
2007-09-04;43.119999;43.276001;42.520000;43.119999;29.058733;384500
2007-09-05;42.799999;42.959999;42.540001;42.799999;28.843082;382500
2007-09-06;42.680000;42.720001;42.299999;42.680000;28.762217;198700
2007-09-07;42.639999;43.020000;42.560001;42.639999;28.735254;800500
2007-09-10;42.919998;43.320000;42.799999;42.919998;28.923944;135000
2007-09-11;43.340000;43.400002;43.180000;43.340000;29.206989;146500
2007-09-12;44.099998;44.279999;43.599998;44.099998;29.719156;491200
2007-09-13;44.660000;44.900002;44.540001;44.660000;30.096548;255200
2007-09-14;44.180000;44.528000;43.820000;44.180000;29.773073;414700
2007-09-17;43.560001;44.080002;43.459999;43.560001;29.355247;304200
2007-09-18;44.695999;44.799999;43.916000;44.695999;30.120806;274200
2007-09-19;44.500000;45.020000;44.500000;44.500000;29.988716;399000
2007-09-20;43.200001;45.380001;42.799999;43.200001;29.112646;1056500
2007-09-21;43.900002;44.080002;43.619999;43.900002;29.584375;752700
2007-09-24;43.599998;44.040001;43.500000;43.599998;29.382204;468200
2007-09-25;44.099998;44.200001;43.740002;44.099998;29.719156;1099700
2007-09-26;44.000000;44.200001;43.840000;44.000000;29.651762;328500
2007-09-27;44.160000;44.480000;44.080002;44.160000;29.759592;456200
2007-09-28;44.759998;44.980000;42.860001;44.759998;30.163933;381200
2007-10-01;44.759998;44.799999;44.360001;44.759998;30.163933;711000
2007-10-02;44.132000;44.139999;43.580002;44.132000;29.740719;320500
2007-10-03;43.439999;43.599998;43.259998;43.439999;29.274378;277700
2007-10-04;43.279999;43.439999;43.160000;43.279999;29.166557;354000
2007-10-05;43.299999;43.500000;43.080002;43.299999;29.180035;471700
2007-10-08;43.220001;43.299999;43.023998;43.220001;29.126123;401000
2007-10-09;43.439999;43.520000;43.180000;43.439999;29.274378;300500
2007-10-10;43.439999;43.500000;42.919998;43.439999;29.274378;872200
2007-10-11;43.119999;43.560001;42.928001;43.119999;29.058733;497500
2007-10-12;43.139999;43.200001;42.868000;43.139999;29.072214;637500
2007-10-15;43.680000;43.959999;43.563999;43.680000;29.436115;278500
2007-10-16;43.700001;43.736000;43.400002;43.700001;29.449594;309700
2007-10-17;43.900002;44.000000;43.740002;43.900002;29.584375;392000
2007-10-18;44.200001;44.284000;43.924000;44.200001;29.786551;623500
2007-10-19;43.759998;44.099998;43.740002;43.759998;29.490030;355200
2007-10-22;44.080002;44.119999;43.700001;44.080002;29.705685;830700
2007-10-23;44.680000;44.799999;44.084000;44.680000;30.110025;431700
2007-10-24;44.900002;44.952000;44.459999;44.900002;30.258286;782000
2007-10-25;45.820000;45.820000;45.520000;45.820000;30.878275;850500
2007-10-26;46.299999;46.500000;46.040001;46.299999;31.201742;216200
2007-10-29;46.759998;46.759998;46.063999;46.759998;31.511742;568200
2007-10-30;45.660000;46.080002;45.599998;45.660000;30.770445;354700
2007-10-31;46.200001;46.360001;45.720001;46.200001;31.134350;457000
2007-11-01;45.796001;46.043999;45.439999;45.796001;30.862101;272500
2007-11-02;45.980000;46.439999;45.796001;45.980000;30.986097;360500
2007-11-05;46.380001;46.660000;46.200001;46.380001;31.255663;306200
2007-11-06;47.200001;47.279999;46.820000;47.200001;31.808260;455000
2007-11-07;47.580002;48.400002;47.580002;47.580002;32.064346;375200
2007-11-08;48.340000;48.372002;47.700001;48.340000;32.576511;636500
2007-11-09;47.820000;47.939999;47.320000;47.820000;32.226078;374200
2007-11-12;46.919998;47.680000;46.880001;46.919998;31.619564;418500
2007-11-13;48.480000;48.487999;48.099998;48.480000;32.670853;239000
2007-11-14;48.400002;48.700001;48.304001;48.400002;32.616947;222700
2007-11-15;49.000000;49.180000;48.619999;49.000000;33.021286;276200
2007-11-16;48.939999;49.400002;48.900002;48.939999;32.980854;319500
2007-11-19;48.799999;49.459999;48.500000;48.799999;32.886501;483200
2007-11-20;48.799999;48.799999;48.799999;48.799999;32.886501;0
2007-11-21;48.980000;48.980000;47.099998;47.400002;31.943045;527000
2007-11-23;47.919998;48.340000;47.259998;47.919998;32.293468;156200
2007-11-26;47.919998;47.919998;47.919998;47.919998;32.293468;0
2007-11-27;48.980000;49.320000;48.776001;48.980000;33.007809;1431500
2007-11-28;49.119999;50.000000;48.720001;49.119999;33.102158;2186500
2007-11-29;48.919998;49.200001;48.700001;48.919998;32.967377;708200
2007-11-30;47.759998;48.619999;47.720001;47.759998;32.185638;402700
2007-12-03;47.660000;47.880001;47.459999;47.660000;32.118248;1356200
2007-12-04;48.080002;48.200001;47.860001;48.080002;32.401299;269200
2007-12-05;48.040001;48.320000;47.959999;48.040001;32.374336;563000
2007-12-06;47.980000;48.299999;47.700001;47.980000;32.333900;365500
2007-12-07;47.660000;48.040001;47.500000;47.660000;32.118248;1233500
2007-12-10;47.840000;48.099998;47.779999;47.840000;32.239559;278000
2007-12-11;47.320000;48.099998;47.299999;47.320000;31.889128;225200
2007-12-12;48.040001;48.419998;47.852001;48.040001;32.374336;365700
2007-12-13;47.180000;47.448002;46.860001;47.180000;31.794785;247000
2007-12-14;46.020000;46.708000;46.000000;46.020000;31.013056;1424200
2007-12-17;46.439999;46.660000;46.360001;46.439999;31.296089;332700
2007-12-18;45.380001;45.540001;44.939999;45.380001;30.581753;878200
2007-12-19;44.639999;45.591999;44.340000;44.639999;30.083063;1119200
2007-12-20;44.500000;45.040001;44.416000;44.500000;29.988716;451500
2007-12-21;45.040001;45.119999;44.840000;45.040001;30.352629;339500
2007-12-24;45.160000;45.200001;44.900002;45.160000;30.433493;203200
2007-12-26;45.160000;45.400002;45.020000;45.160000;30.433493;255700
2007-12-27;45.820000;46.020000;45.619999;45.820000;30.878275;193200
2007-12-28;46.080002;46.320000;45.759998;46.080002;31.053486;418000
2007-12-31;45.799999;46.299999;45.740002;45.799999;30.864786;276500
2008-01-02;45.779999;46.099998;45.639999;45.779999;30.851309;567500
2008-01-03;46.119999;46.299999;46.020000;46.119999;31.080441;554200
2008-01-04;45.279999;46.299999;45.220001;45.279999;30.514360;336700
2008-01-07;46.040001;46.599998;45.360001;46.040001;31.026531;432200
2008-01-08;46.599998;47.240002;46.540001;46.599998;31.403912;354000
2008-01-09;46.959999;47.020000;46.240002;46.959999;31.646523;548700
2008-01-10;46.591999;46.959999;46.220001;46.591999;31.398521;381700
2008-01-11;44.560001;45.299999;44.439999;44.560001;30.029148;418700
2008-01-14;44.948002;45.360001;44.875999;44.948002;30.290634;353200
2008-01-15;44.000000;44.799999;43.840000;44.000000;29.651762;1025500
